WellName,MD,CN,GR,ZDEN,RT,Lithology Primary,Lithology Secondary
Well-71,1380,0.31,77.98,2.29,4.07,101,104
Well-71,1380.1,0.32,79.16,2.29,4.12,101,104
Well-71,1380.2,0.32,79.97,2.3,4.17,101,104
Well-71,1380.3,0.31,83.66,2.31,4.25,101,104
Well-71,1380.4,0.31,88.47,2.32,4.32,101,104
Well-71,1380.5,0.31,86.21,2.32,4.37,101,104
Well-71,1380.6,0.31,79.72,2.31,4.44,101,104
Well-71,1380.7,0.31,76.88,2.3,4.5,101,104
Well-71,1380.8,0.31,77.79,2.28,4.55,101,104
Well-71,1380.9,0.31,80.08,2.27,4.6,101,104
Well-71,1381,0.32,81.5,2.27,4.69,101,104
Well-71,1381.1,0.32,82.54,2.29,4.75,101,104
Well-71,1381.2,0.32,85.24,2.31,4.79,101,104
Well-71,1381.3,0.32,88.83,2.34,4.79,101,104
Well-71,1381.4,0.33,89.69,2.36,4.75,101,104
Well-71,1381.5,0.33,86.19,2.38,4.69,103,101
Well-71,1381.6,0.33,83.21,2.39,4.56,103,101
Well-71,1381.7,0.32,84.42,2.4,4.44,103,101
Well-71,1381.8,0.32,87.81,2.4,4.36,103,101
Well-71,1381.9,0.31,91.81,2.4,4.26,103,101
Well-71,1382,0.3,94.81,2.39,4.2,103,101
Well-71,1382.1,0.29,94.09,2.39,4.18,103,101
Well-71,1382.2,0.28,90.53,2.38,4.18,103,101
Well-71,1382.3,0.28,89.24,2.37,4.2,103,101
Well-71,1382.4,0.27,90.08,2.36,4.22,103,101
Well-71,1382.5,0.27,88.86,2.36,4.24,103,101
Well-71,1382.6,0.27,87.8,2.35,4.27,103,101
Well-71,1382.7,0.27,87.95,2.35,4.3,103,101
Well-71,1382.8,0.28,90.42,2.34,4.32,103,101
Well-71,1382.9,0.28,89.89,2.35,4.33,103,101
Well-71,1383,0.3,88.11,2.36,4.32,103,101
Well-71,1383.1,0.31,87.88,2.37,4.3,103,101
Well-71,1383.2,0.31,86.26,2.38,4.26,103,101
Well-71,1383.3,0.32,84.37,2.38,4.23,103,101
Well-71,1383.4,0.33,85.9,2.38,4.21,103,101
Well-71,1383.5,0.34,90.46,2.37,4.21,103,101
Well-71,1383.6,0.33,93.33,2.37,4.22,103,101
Well-71,1383.7,0.33,92.42,2.37,4.24,103,101
Well-71,1383.8,0.32,90.46,2.37,4.3,103,101
Well-71,1383.9,0.32,89.89,2.39,4.35,103,101
Well-71,1384,0.31,90.55,2.4,4.38,103,101
Well-71,1384.1,0.3,89.15,2.4,4.39,103,101
Well-71,1384.2,0.3,86.84,2.41,4.37,103,101
Well-71,1384.3,0.31,89.6,2.4,4.32,103,101
Well-71,1384.4,0.31,94.64,2.39,4.25,103,101
Well-71,1384.5,0.31,94.91,2.38,4.11,103,101
Well-71,1384.6,0.32,91.73,2.37,3.99,101,103
Well-71,1384.7,0.33,87.79,2.35,3.91,101,103
Well-71,1384.8,0.33,82.81,2.33,3.82,101,103
Well-71,1384.9,0.34,77.88,2.31,3.79,101,103
Well-71,1385,0.34,75.13,2.3,3.81,101,103
Well-71,1385.1,0.34,75.65,2.29,3.91,101,103
Well-71,1385.2,0.34,79.11,2.3,4.03,101,103
Well-71,1385.3,0.34,84.14,2.31,4.13,101,103
Well-71,1385.4,0.34,88.42,2.33,4.27,101,103
Well-71,1385.5,0.33,89.53,2.36,4.37,103,101
Well-71,1385.6,0.33,87.73,2.37,4.41,103,101
Well-71,1385.7,0.34,86.85,2.38,4.43,103,101
Well-71,1385.8,0.33,87.44,2.38,4.44,103,101
Well-71,1385.9,0.33,89.24,2.37,4.44,103,101
Well-71,1386,0.33,90,2.36,4.45,103,101
Well-71,1386.1,0.33,90.25,2.36,4.49,103,101
Well-71,1386.2,0.33,90.21,2.36,4.55,103,101
Well-71,1386.3,0.32,88.89,2.36,4.6,103,101
Well-71,1386.4,0.32,87.04,2.37,4.68,103,101
Well-71,1386.5,0.31,86.6,2.38,4.75,103,101
Well-71,1386.6,0.3,88.96,2.39,4.78,103,101
Well-71,1386.7,0.29,91.78,2.4,4.8,103,101
Well-71,1386.8,0.28,92.28,2.4,4.79,103,101
Well-71,1386.9,0.28,90.96,2.41,4.77,103,101
Well-71,1387,0.27,89.47,2.42,4.7,103,101
Well-71,1387.1,0.27,88.39,2.42,4.63,103,101
Well-71,1387.2,0.27,87.34,2.42,4.56,103,101
Well-71,1387.3,0.28,86.52,2.41,4.5,103,101
Well-71,1387.4,0.28,86.63,2.4,4.42,103,101
Well-71,1387.5,0.28,87.61,2.39,4.36,103,101
Well-71,1387.6,0.29,89.04,2.38,4.35,103,101
Well-71,1387.7,0.29,89.76,2.38,4.36,103,101
Well-71,1387.8,0.29,89.16,2.38,4.38,103,101
Well-71,1387.9,0.29,89.79,2.38,4.41,103,101
Well-71,1388,0.29,91.29,2.38,4.43,103,101
Well-71,1388.1,0.29,91.28,2.39,4.44,103,101
Well-71,1388.2,0.3,90.71,2.4,4.43,103,101
Well-71,1388.3,0.3,90.39,2.41,4.39,103,101
Well-71,1388.4,0.32,92.46,2.42,4.34,103,101
Well-71,1388.5,0.34,97.18,2.43,4.29,103,101
Well-71,1388.6,0.35,98.37,2.43,4.21,103,101
Well-71,1388.7,0.37,93.56,2.42,4.01,103,101
Well-71,1388.8,0.38,89.67,2.39,3.81,103,101
Well-71,1388.9,0.38,89.22,2.35,3.63,103,101
Well-71,1389,0.39,89.44,2.28,3.31,101,103
Well-71,1389.1,0.39,89.47,2.22,3.06,101,103
Well-71,1389.2,0.39,89.71,2.17,2.9,101,103
Well-71,1389.3,0.39,91.24,2.13,2.7,101,103
Well-71,1389.4,0.39,92.52,2.11,2.58,101,103
Well-71,1389.5,0.39,92,2.1,2.53,101,103
Well-71,1389.6,0.39,91.8,2.11,2.48,101,103
Well-71,1389.7,0.4,91.33,2.12,2.46,101,103
Well-71,1389.8,0.4,88.74,2.14,2.45,101,103
Well-71,1389.9,0.41,87.18,2.16,2.44,101,103
Well-71,1390,0.41,89.27,2.18,2.43,101,103
Well-71,1390.1,0.41,93.03,2.2,2.42,101,103
Well-71,1390.2,0.41,96.65,2.21,2.4,101,103
Well-71,1390.3,0.42,98.41,2.22,2.36,101,103
Well-71,1390.4,0.42,98.11,2.22,2.33,101,103
Well-71,1390.5,0.42,97.6,2.21,2.31,101,103
Well-71,1390.6,0.41,96.3,2.21,2.3,101,103
Well-71,1390.7,0.41,94.6,2.21,2.31,101,103
Well-71,1390.8,0.41,93.69,2.21,2.33,101,103
Well-71,1390.9,0.41,94.84,2.21,2.39,101,103
Well-71,1391,0.4,98.14,2.21,2.46,101,103
Well-71,1391.1,0.4,101.31,2.22,2.52,101,103
Well-71,1391.2,0.41,103.35,2.23,2.59,101,103
Well-71,1391.3,0.42,104.28,2.25,2.65,101,103
Well-71,1391.4,0.43,103.85,2.25,2.67,101,103
Well-71,1391.5,0.45,102.17,2.26,2.66,101,103
Well-71,1391.6,0.46,99.09,2.25,2.65,101,103
Well-71,1391.7,0.47,94.17,2.24,2.62,101,103
Well-71,1391.8,0.47,91.41,2.22,2.61,101,103
Well-71,1391.9,0.46,93.27,2.21,2.6,103,101
Well-71,1392,0.44,97.5,2.2,2.62,103,101
Well-71,1392.1,0.43,99.79,2.2,2.65,103,101
Well-71,1392.2,0.41,103.12,2.21,2.74,103,101
Well-71,1392.3,0.41,102.88,2.22,2.83,103,101
Well-71,1392.4,0.4,99.62,2.24,2.89,103,101
Well-71,1392.5,0.39,95.81,2.26,2.95,103,101
Well-71,1392.6,0.4,93.86,2.27,2.98,103,101
Well-71,1392.7,0.41,94,2.29,2.98,103,101
Well-71,1392.8,0.42,93.66,2.28,2.92,103,101
Well-71,1392.9,0.43,91.68,2.26,2.86,101,103
Well-71,1393,0.44,89.42,2.23,2.8,101,103
Well-71,1393.1,0.45,88.9,2.19,2.71,101,103
Well-71,1393.2,0.46,89.08,2.16,2.65,101,103
Well-71,1393.3,0.47,88.88,2.14,2.62,101,103
Well-71,1393.4,0.48,90.66,2.13,2.6,101,103
Well-71,1393.5,0.49,92.68,2.14,2.59,101,103
Well-71,1393.6,0.48,93.29,2.15,2.59,101,103
Well-71,1393.7,0.47,94.08,2.16,2.6,101,103
Well-71,1393.8,0.46,97.18,2.18,2.62,101,103
Well-71,1393.9,0.44,100.39,2.19,2.65,101,103
Well-71,1394,0.42,100.11,2.2,2.69,101,103
Well-71,1394.1,0.4,96.83,2.22,2.8,101,103
Well-71,1394.2,0.38,91.11,2.23,2.94,101,103
Well-71,1394.3,0.36,83.53,2.25,3.08,101,103
Well-71,1394.4,0.34,79.66,2.28,3.39,101,103
Well-71,1394.5,0.32,80.68,2.31,3.68,101,103
Well-71,1394.6,0.31,82.52,2.33,3.89,104,103
Well-71,1394.7,0.3,84.12,2.36,4.16,104,103
Well-71,1394.8,0.29,85.25,2.38,4.33,104,103
Well-71,1394.9,0.29,87.03,2.4,4.38,104,103
Well-71,1395,0.29,88.82,2.41,4.38,104,103
Well-71,1395.1,0.3,88.92,2.41,4.33,104,103
Well-71,1395.2,0.31,87.63,2.42,4.28,104,103
Well-71,1395.3,0.31,87.03,2.42,4.27,104,103
Well-71,1395.4,0.32,86.97,2.42,4.3,104,103
Well-71,1395.5,0.33,88.48,2.43,4.35,104,103
Well-71,1395.6,0.32,90.56,2.43,4.42,104,103
Well-71,1395.7,0.32,90.57,2.42,4.52,104,103
Well-71,1395.8,0.31,88.23,2.42,4.59,104,103
Well-71,1395.9,0.31,85.33,2.41,4.63,104,103
Well-71,1396,0.3,83.89,2.41,4.64,104,103
Well-71,1396.1,0.29,84.73,2.41,4.62,104,103
Well-71,1396.2,0.28,85.15,2.41,4.6,104,103
Well-71,1396.3,0.28,86.26,2.41,4.56,104,103
Well-71,1396.4,0.27,90.48,2.41,4.54,104,103
Well-71,1396.5,0.27,95.56,2.4,4.53,104,103
Well-71,1396.6,0.27,97.41,2.4,4.54,104,103
Well-71,1396.7,0.27,95.52,2.4,4.58,104,103
Well-71,1396.8,0.28,92.95,2.4,4.61,104,103
Well-71,1396.9,0.28,92.41,2.41,4.63,104,103
Well-71,1397,0.29,92.44,2.42,4.65,104,103
Well-71,1397.1,0.29,91.27,2.43,4.65,104,103
Well-71,1397.2,0.3,91.67,2.43,4.65,104,103
Well-71,1397.3,0.3,94.01,2.44,4.64,104,103
Well-71,1397.4,0.3,95.08,2.43,4.64,104,103
Well-71,1397.5,0.3,94.91,2.43,4.64,104,103
Well-71,1397.6,0.3,95.26,2.43,4.66,104,103
Well-71,1397.7,0.3,95.12,2.42,4.68,104,103
Well-71,1397.8,0.29,92.28,2.42,4.7,104,103
Well-71,1397.9,0.29,88.78,2.42,4.76,104,103
Well-71,1398,0.28,89.32,2.42,4.81,104,103
Well-71,1398.1,0.28,94.1,2.42,4.86,104,103
Well-71,1398.2,0.28,95.76,2.42,4.9,104,103
Well-71,1398.3,0.28,91.65,2.43,4.95,104,103
Well-71,1398.4,0.28,89.82,2.43,4.97,104,103
Well-71,1398.5,0.28,90.5,2.43,4.96,104,103
Well-71,1398.6,0.29,89.35,2.41,4.9,104,101
Well-71,1398.7,0.29,82.95,2.38,4.83,104,101
Well-71,1398.8,0.3,78.16,2.35,4.79,104,101
Well-71,1398.9,0.3,78.29,2.33,4.74,104,101
Well-71,1399,0.3,80.4,2.32,4.73,104,101
Well-71,1399.1,0.3,82.74,2.32,4.75,104,101
Well-71,1399.2,0.3,85.58,2.32,4.8,104,101
Well-71,1399.3,0.31,86.22,2.32,4.85,104,101
Well-71,1399.4,0.31,83.26,2.3,4.88,104,101
Well-71,1399.5,0.31,77.57,2.28,4.89,104,101
Well-71,1399.6,0.31,71.76,2.26,4.89,104,101
Well-71,1399.7,0.31,71.09,2.26,4.86,104,101
Well-71,1399.8,0.31,77.05,2.26,4.83,104,101
Well-71,1399.9,0.31,84.98,2.29,4.74,104,101
Well-71,1400,0.31,91.16,2.32,4.67,104,101
Well-71,1400.1,0.31,95.03,2.36,4.61,104,103
Well-71,1400.2,0.31,96.08,2.39,4.51,104,103
Well-71,1400.3,0.32,95.16,2.41,4.44,104,103
Well-71,1400.4,0.32,94.08,2.41,4.4,104,103
Well-71,1400.5,0.32,93.62,2.4,4.36,104,103
Well-71,1400.6,0.31,93.05,2.39,4.33,104,103
Well-71,1400.7,0.31,92.2,2.39,4.32,104,103
Well-71,1400.8,0.3,91.24,2.38,4.32,104,103
Well-71,1453.5,0.29,73.78,2.26,3.94,101,0
Well-71,1453.6,0.29,77.5,2.3,4.03,101,0
Well-71,1453.7,0.29,82.72,2.35,4.07,104,101
Well-71,1453.8,0.3,86.42,2.38,4.08,104,101
Well-71,1453.9,0.31,88.31,2.41,4.07,104,101
Well-71,1454,0.31,91.29,2.42,4.05,104,101
Well-71,1454.1,0.31,94.87,2.43,4.03,104,101
Well-71,1454.2,0.31,97.11,2.43,4.01,104,101
Well-71,1454.3,0.31,97.4,2.43,4,104,101
Well-71,1454.4,0.31,94.95,2.43,3.98,104,101
Well-71,1454.5,0.3,91.93,2.42,3.97,104,101
Well-71,1454.6,0.3,90.47,2.41,3.92,104,101
Well-71,1454.7,0.3,90.56,2.4,3.87,104,101
Well-71,1454.8,0.3,90.76,2.39,3.81,104,101
Well-71,1454.9,0.3,87.78,2.37,3.7,104,101
Well-71,1455,0.29,80.43,2.35,3.61,101,0
Well-71,1455.1,0.29,74.07,2.33,3.57,101,0
Well-71,1455.2,0.28,72.85,2.31,3.58,101,0
Well-71,1455.3,0.27,74.7,2.31,3.63,101,0
Well-71,1455.4,0.26,77.33,2.32,3.72,101,0
Well-71,1455.5,0.26,80.56,2.34,3.84,101,0
Well-71,1455.6,0.25,81.74,2.37,4.06,101,0
Well-71,1455.7,0.25,82.49,2.41,4.25,101,0
Well-71,1455.8,0.25,83.46,2.44,4.36,104,101
Well-71,1455.9,0.25,86.67,2.46,4.46,104,101
Well-71,1456,0.26,90.19,2.47,4.48,104,101
Well-71,1456.1,0.26,91.58,2.47,4.45,104,101
Well-71,1456.2,0.27,90.55,2.47,4.34,104,101
Well-71,1456.3,0.27,88.08,2.46,4.24,104,101
Well-71,1456.4,0.27,87.13,2.45,4.17,104,101
Well-71,1456.5,0.27,87.92,2.43,4.09,101,104
Well-71,1456.6,0.27,87.81,2.42,4.06,101,104
Well-71,1456.7,0.27,86.23,2.41,4.06,101,104
Well-71,1456.8,0.26,85.64,2.41,4.1,101,104
Well-71,1456.9,0.26,87.69,2.41,4.14,101,104
Well-71,1457,0.26,89.2,2.41,4.18,101,104
Well-71,1457.1,0.26,88.61,2.41,4.22,101,104
Well-71,1457.2,0.26,87.58,2.41,4.27,104,101
Well-71,1457.3,0.26,86.08,2.41,4.32,104,101
Well-71,1457.4,0.27,84.99,2.41,4.35,104,101
Well-71,1457.5,0.27,86.29,2.41,4.37,104,101
Well-71,1457.6,0.28,89.43,2.42,4.35,104,101
Well-71,1457.7,0.29,90.91,2.43,4.3,104,101
Well-71,1457.8,0.3,88.67,2.42,4.14,104,101
Well-71,1457.9,0.31,83.86,2.41,3.98,104,101
Well-71,1458,0.32,77.51,2.38,3.85,101,0
Well-71,1458.1,0.32,70.8,2.34,3.67,101,0
Well-71,1458.2,0.32,66.93,2.3,3.57,101,0
Well-71,1458.3,0.31,67.63,2.27,3.56,101,0
Well-71,1458.4,0.3,72.49,2.25,3.65,101,0
Well-71,1458.5,0.29,80.29,2.26,3.77,101,0
Well-71,1458.6,0.28,87.32,2.28,3.88,101,0
Well-71,1458.7,0.27,88.9,2.32,3.99,101,0
Well-71,1458.8,0.27,88.21,2.36,4.1,101,0
Well-71,1458.9,0.27,88.51,2.4,4.14,104,101
Well-71,1459,0.27,91.09,2.42,4.12,104,101
Well-71,1459.1,0.27,90.84,2.42,4.05,104,101
Well-71,1459.2,0.28,89.25,2.41,3.98,104,101
Well-71,1459.3,0.29,89.02,2.41,3.94,104,101
Well-71,1459.4,0.29,88.63,2.4,3.93,101,104
Well-71,1459.5,0.3,87.33,2.39,3.96,101,104
Well-71,1459.6,0.3,87.74,2.39,4,101,104
Well-71,1459.7,0.3,92.37,2.39,4.1,101,104
Well-71,1459.8,0.29,97.05,2.4,4.18,101,104
Well-71,1459.9,0.29,96.86,2.41,4.23,104,101
Well-71,1460,0.28,94.28,2.42,4.29,104,101
Well-71,1460.1,0.27,92.27,2.43,4.31,104,101
Well-71,1460.2,0.27,91.04,2.44,4.32,104,101
Well-71,1460.3,0.27,90.07,2.44,4.31,104,101
Well-71,1460.4,0.26,87.45,2.44,4.29,104,101
Well-71,1460.5,0.26,84.06,2.43,4.27,104,101
Well-71,1460.6,0.26,82.34,2.42,4.24,104,101
Well-71,1460.7,0.27,82.15,2.4,4.16,101,0
Well-71,1460.8,0.27,83.61,2.38,4.08,101,0
Well-71,1460.9,0.28,84.37,2.36,4.02,101,0
Well-71,1461,0.28,82.92,2.35,3.92,101,0
Well-71,1461.1,0.29,82.02,2.35,3.85,101,0
Well-71,1461.2,0.29,82.92,2.35,3.81,101,0
Well-71,1461.3,0.3,84.87,2.36,3.75,101,0
Well-71,1461.4,0.3,85.98,2.38,3.7,101,0
Well-71,1461.5,0.3,86.2,2.38,3.66,101,0
Well-71,1461.6,0.3,85.39,2.38,3.61,101,0
Well-71,1461.7,0.31,84.59,2.37,3.58,101,0
Well-71,1461.8,0.31,85.18,2.36,3.57,101,0
Well-71,1461.9,0.31,86.57,2.35,3.57,101,0
Well-71,1462,0.31,87.38,2.36,3.62,101,0
Well-71,1783.5,0.37,69.69,2.3,2.08,104,102
Well-71,1783.6,0.38,71.16,2.27,2.01,104,102
Well-71,1783.7,0.39,73.83,2.19,1.89,104,102
Well-71,1783.8,0.41,76.37,2.1,1.79,104,102
Well-71,1783.9,0.42,76.98,2.03,1.71,104,102
Well-71,1784,0.44,75.73,1.98,1.64,104,102
Well-71,1784.1,0.44,76.17,1.97,1.57,104,102
Well-71,1784.2,0.45,78.36,1.99,1.53,104,102
Well-71,1784.3,0.45,80.03,2.04,1.53,104,102
Well-71,1784.4,0.44,80.04,2.12,1.59,104,102
Well-71,1784.5,0.43,78.12,2.22,1.66,104,102
Well-71,1784.6,0.41,75.97,2.3,1.72,104,102
Well-71,1784.7,0.4,75.53,2.35,1.83,104,102
Well-71,1784.8,0.39,75.75,2.37,1.92,104,102
Well-71,1784.9,0.37,75.65,2.38,1.98,104,102
Well-71,1785,0.36,75.39,2.38,2.07,104,102
Well-71,1785.1,0.36,73.91,2.38,2.14,104,102
Well-71,1785.2,0.36,70.58,2.39,2.19,104,102
Well-71,1785.3,0.36,66.9,2.41,2.26,104,102
Well-71,1785.4,0.35,64.4,2.4,2.28,104,102
Well-71,1785.5,0.35,63.82,2.34,2.25,104,102
Well-71,1785.6,0.36,65.43,2.21,2.18,104,102
Well-71,1785.7,0.37,69.95,2.07,1.98,104,102
Well-71,1785.8,0.37,73.16,1.94,1.8,104,102
Well-71,1785.9,0.39,78.31,1.85,1.67,104,102
Well-71,1786,0.41,78.9,1.77,1.5,104,102
Well-71,1786.1,0.43,79.32,1.73,1.41,104,102
Well-71,1786.2,0.46,81.5,1.71,1.39,104,102
Well-71,1786.3,0.47,82.26,1.72,1.42,104,102
Well-71,1786.4,0.48,82.85,1.77,1.47,104,102
Well-71,1786.5,0.48,83.98,1.85,1.52,104,102
Well-71,1786.6,0.48,83.19,1.93,1.61,104,102
Well-71,1786.7,0.47,79.6,2.01,1.68,104,102
Well-71,1786.8,0.44,78.95,2.07,1.73,104,102
Well-71,1786.9,0.4,82.53,2.12,1.85,104,102
Well-71,1787,0.36,84.42,2.18,1.99,104,102
Well-71,1787.1,0.32,82.77,2.22,2.16,104,102
Well-71,1787.2,0.29,78.14,2.26,2.4,104,102
Well-71,1787.3,0.25,70.6,2.29,2.99,101,113
Well-71,1787.4,0.22,62.59,2.31,3.65,101,113
Well-71,1787.5,0.2,56.7,2.32,4.26,101,113
Well-71,1787.6,0.18,52.35,2.33,5.43,101,113
Well-71,1787.7,0.16,48.13,2.35,6.53,101,113
Well-71,1787.8,0.15,44.38,2.37,7.36,101,113
Well-71,1787.9,0.14,41.88,2.39,8.66,101,113
Well-71,1788,0.13,40.89,2.4,9.73,101,113
Well-71,1788.1,0.13,41.95,2.41,10.43,101,113
Well-71,1788.2,0.12,44.04,2.42,11.34,101,113
Well-71,1788.3,0.12,45.03,2.43,11.97,101,113
Well-71,1788.4,0.12,45.51,2.43,12.28,101,113
Well-71,1788.5,0.13,45.87,2.43,12.53,101,113
Well-71,1788.6,0.13,45.35,2.44,12.61,101,113
Well-71,1788.7,0.13,45.32,2.45,12.55,101,113
Well-71,1788.8,0.13,45.94,2.46,12.43,101,113
Well-71,1788.9,0.13,46.3,2.46,12.12,101,113
Well-71,1789,0.13,47.22,2.47,11.83,101,113
Well-71,1789.1,0.12,46.8,2.47,11.62,101,113
Well-71,1789.2,0.12,44.59,2.47,11.32,101,113
Well-71,1789.3,0.11,43.75,2.48,11.09,101,113
Well-71,1792.5,0.09,43.36,2.45,12.86,101,113
Well-71,1792.6,0.09,41.66,2.47,13.42,101,113
Well-71,1792.7,0.09,40.67,2.49,14.44,101,113
Well-71,1792.8,0.09,40.98,2.5,15.33,101,113
Well-71,1792.9,0.09,41.73,2.51,15.94,101,113
Well-71,1793,0.09,42.63,2.52,16.73,101,113
Well-71,1793.1,0.08,42.6,2.51,17.21,101,113
Well-71,1793.2,0.08,41.15,2.51,17.35,101,113
Well-71,1793.3,0.08,38.62,2.51,17.16,101,113
Well-71,1793.4,0.08,37,2.52,16.76,101,113
Well-71,1793.5,0.08,37.82,2.53,16.23,101,113
Well-71,1793.6,0.08,40.52,2.53,15.57,101,113
Well-71,1793.7,0.09,43.81,2.53,14.27,101,113
Well-71,1793.8,0.09,46.46,2.52,13.19,101,113
Well-71,1793.9,0.1,47.59,2.5,12.39,101,113
Well-71,1794,0.1,48.61,2.49,11.22,101,113
Well-71,1794.1,0.11,50.3,2.47,10.37,101,113
Well-71,1794.2,0.11,50.84,2.45,9.85,101,113
Well-71,1794.3,0.12,50.1,2.43,9.16,101,113
Well-71,1794.4,0.12,49.53,2.42,8.69,101,113
Well-71,1794.5,0.12,49.07,2.41,8.41,101,113
Well-71,1794.6,0.12,48.75,2.4,8.05,101,113
Well-71,1794.7,0.11,49.52,2.4,7.79,101,113
Well-71,1794.8,0.11,50.63,2.39,7.62,101,113
Well-71,1794.9,0.11,50.62,2.39,7.32,101,113
Well-71,1795,0.12,49.59,2.39,7.05,101,113
Well-71,1795.1,0.12,49.26,2.38,6.82,101,113
Well-71,1795.2,0.12,50.9,2.38,6.6,101,113
Well-71,1795.3,0.12,51.94,2.37,6.26,101,113
Well-71,1795.4,0.13,51.97,2.37,6.02,101,113
Well-71,1795.5,0.13,49.72,2.36,5.88,101,113
Well-71,1795.6,0.13,49.28,2.37,5.68,101,113
Well-71,1795.7,0.13,50.7,2.38,5.48,101,113
Well-71,1795.8,0.13,51.35,2.38,5.27,101,113
Well-71,1795.9,0.14,51.23,2.38,4.78,101,113
Well-71,1796,0.14,53.15,2.38,4.32,101,113
Well-71,1796.1,0.15,58.07,2.36,3.95,101,113
Well-71,1796.2,0.16,62.93,2.34,3.4,101,113
Well-71,1796.3,0.17,65.48,2.33,3.03,101,113
Well-71,1796.4,0.19,67.63,2.32,2.83,101,113
Well-71,1796.5,0.2,70.75,2.32,2.63,101,113
Well-71,1796.6,0.21,71.27,2.32,2.54,101,113
Well-71,1796.7,0.21,68.14,2.32,2.54,101,113
Well-71,1796.8,0.21,64.03,2.32,2.58,101,113
Well-71,1796.9,0.21,60.24,2.32,2.74,101,113
Well-71,1797,0.2,57.88,2.33,2.94,101,113
Well-71,1797.1,0.2,57,2.34,3.13,101,113
Well-71,1797.2,0.19,56.83,2.36,3.5,101,113
Well-71,1797.3,0.18,58.64,2.37,3.83,101,113
Well-71,1797.4,0.18,62.11,2.38,4.06,109,108
Well-71,1797.5,0.18,64,2.37,4.37,109,108
Well-71,1797.6,0.18,63.01,2.37,4.57,109,108
Well-71,1797.7,0.18,61.61,2.36,4.66,109,108
Well-71,1797.8,0.18,59.89,2.37,4.71,109,108
Well-71,1797.9,0.18,57.46,2.38,4.71,109,108
Well-71,1798,0.19,55.61,2.39,4.67,109,108
Well-71,1801.8,0.09,43.64,2.6,9.13,108,101
Well-71,1801.9,0.09,42.53,2.6,8.96,108,101
Well-71,1802,0.09,42.41,2.58,8.62,108,101
Well-71,1802.1,0.09,41.58,2.56,8.35,108,101
Well-71,1802.2,0.09,40.06,2.54,8.16,108,101
Well-71,1802.3,0.09,39.8,2.53,7.88,108,101
Well-71,1802.4,0.09,42.09,2.53,7.68,108,101
Well-71,1802.5,0.1,45.4,2.54,7.55,102,113
Well-71,1802.6,0.1,46.25,2.55,7.38,102,113
Well-71,1802.7,0.11,44.54,2.55,7.25,102,113
Well-98,1750,0.23,44.4,2.44,34.51,310,0
Well-98,1750.1,0.23,45.43,2.48,36.18,310,0
Well-98,1750.2,0.23,45.23,2.52,38.25,310,0
Well-98,1750.3,0.22,46.35,2.6,43.22,310,0
Well-98,1750.4,0.22,48.9,2.63,45.78,310,0
Well-98,1750.5,0.21,54.66,2.66,48.03,310,0
Well-98,1750.6,0.21,57.01,2.69,50.5,310,0
Well-98,1750.7,0.2,57.43,2.71,50.34,310,0
Well-98,1750.8,0.2,51.73,2.73,49.28,310,0
Well-98,1750.9,0.2,48.65,2.75,45.34,310,0
Well-98,1751,0.2,47.21,2.75,43.04,310,0
Well-98,1751.1,0.2,47.14,2.75,40.84,310,0
Well-98,1751.2,0.2,47.16,2.74,36.96,310,0
Well-98,1751.3,0.2,46.66,2.72,35.1,310,0
Well-98,1751.4,0.21,43,2.69,33.03,310,0
Well-98,1751.5,0.22,40.72,2.56,27.67,310,0
Well-98,1751.6,0.23,38.96,2.46,24.37,310,0
Well-98,1751.7,0.25,39.53,2.35,20.89,310,0
Well-98,1751.8,0.27,42.32,2.23,17.5,310,0
Well-98,1751.9,0.3,45.13,2.01,11.88,310,0
Well-98,1752,0.33,45.87,1.92,9.86,310,0
Well-98,1752.1,0.38,42.36,1.84,8.34,310,0
Well-98,1752.2,0.44,41.24,1.77,6.53,310,0
Well-98,1752.3,0.51,41.2,1.78,6.09,310,0
Well-98,1752.4,0.58,44.67,1.81,5.87,310,0
Well-98,1752.5,0.63,47.2,1.9,5.89,310,0
Well-98,1752.6,0.66,48.7,1.95,6.06,310,0
Well-98,1752.7,0.66,49.43,2,6.29,310,0
Well-98,1752.8,0.63,50.17,2.12,6.74,310,0
Well-98,1752.9,0.6,50.85,2.18,6.91,310,0
Well-98,1753,0.57,51.75,2.22,7.01,310,0
Well-98,1753.1,0.55,52.04,2.28,7.06,310,0
Well-98,1753.2,0.54,51.46,2.29,7.06,310,0
Well-98,1754.5,0.39,56.95,2.6,15.21,310,0
Well-98,1754.6,0.37,55.42,2.61,15.52,310,0
Well-98,1754.7,0.35,56,2.63,16.08,310,0
Well-98,1754.8,0.34,58.24,2.64,16.42,310,0
Well-98,1754.9,0.32,62.32,2.65,16.87,310,0
Well-98,1755,0.31,62.01,2.66,17.46,310,0
Well-98,1755.1,0.3,60.7,2.68,19.25,310,0
Well-98,1755.2,0.29,58.55,2.69,20.48,310,0
Well-98,1755.3,0.28,53.49,2.7,21.94,310,0
Well-98,1755.4,0.27,52.02,2.71,25.48,310,0
Well-98,1755.5,0.26,51.27,2.72,27.45,310,0
Well-98,1755.6,0.25,50.38,2.73,29.49,310,0
Well-98,1761.7,0.18,51.13,2.55,50.61,310,0
Well-98,1761.8,0.2,51.49,2.56,50.52,310,0
Well-98,1761.9,0.22,52.11,2.58,50.76,310,0
Well-98,1762,0.25,55.22,2.61,51.03,310,0
